trial,w_trd,w_vty,w_vol,w_mom,min_total,min_mod,metric,years_used,trades,mean_return_all
48,0.19601004330364577,0.5203191964746826,0.11707551792678512,0.16659524229488662,7.510990714605362,0.4377390904690037,3.085570199182549e-05,5,540,4.056953410036315e-05
175,0.09595638918476737,0.4952706859844538,0.21011720138045337,0.1986557234503256,3.63270749041729,0.8112878837072746,3.085570199182549e-05,5,540,4.056953410036315e-05
308,0.04149852193706107,0.18823473770308963,0.3108427772759318,0.4594239630839175,1.8829530555390794,0.9957837147010129,3.085570199182549e-05,5,540,4.056953410036315e-05
313,0.1263252867035941,0.37529118802277056,0.1774595672849136,0.32092395798872164,4.760215978263274,0.4936270089667877,3.085570199182549e-05,5,540,4.056953410036315e-05
314,0.4560919409464889,0.2920123337786436,0.24852610020367918,0.003369625071188292,1.8564045074772162,0.40648925094759036,3.085570199182549e-05,5,540,4.056953410036315e-05
321,0.2513429371287851,0.5348845098694652,0.0005956257981975736,0.21317692720355208,0.13068114623268512,0.4323409810521184,3.085570199182549e-05,5,540,4.056953410036315e-05
322,0.14756176962370232,0.08662539335853948,0.7526478102675801,0.013165026750178098,5.692336492963247,0.9862712724551603,3.085570199182549e-05,5,540,4.056953410036315e-05
324,0.2095421991763453,0.11093487279986712,0.6613037315179396,0.01821919650584781,2.945664539190016,0.7392836203093678,3.085570199182549e-05,5,540,4.056953410036315e-05
125,0.46657991349545824,0.21556692164921626,0.002202300798532231,0.31565086405679327,6.344297408548605,0.8838485433203364,3.085570199182549e-05,5,540,4.056953410036315e-05
353,0.42034039837828796,0.274305286750031,0.25649107518837166,0.04886323968330956,8.553681121321782,0.8699883898806354,3.085570199182549e-05,5,540,4.056953410036315e-05
355,0.0670091914145205,0.8753413318058134,0.05661194943099807,0.0010375273486680837,4.186555789745954,0.27087292245977335,3.085570199182549e-05,5,540,4.056953410036315e-05
357,0.04724960036718592,0.007968520262998853,0.8129203111759906,0.1318615681938246,4.436031546753206,0.6301301309062962,3.085570199182549e-05,5,540,4.056953410036315e-05
373,0.08310289060637728,0.01720214695166633,0.1508266037731501,0.7488683586688063,0.9287744526628805,0.7319327134966741,3.085570199182549e-05,5,540,4.056953410036315e-05
383,0.3123491893346731,0.08664125715537835,0.4567813009693143,0.14422825254063415,6.737103570759029,0.04110546117417624,3.085570199182549e-05,5,540,4.056953410036315e-05
388,0.10837031785685469,0.27195090609140354,0.13054241045059709,0.4891363656011447,0.9649461238491053,0.14252689992584555,3.085570199182549e-05,5,540,4.056953410036315e-05
389,0.41486648704339696,0.32357002531387846,0.018001255853943767,0.24356223178878073,0.7234308806998879,0.9632592289626168,3.085570199182549e-05,5,540,4.056953410036315e-05
397,0.4896603907872845,0.2973137710944362,0.03672179762527827,0.17630404049300108,4.408958735733478,0.8546165995345728,3.085570199182549e-05,5,540,4.056953410036315e-05
405,0.5908984586713143,0.06565867684780186,0.11737742359453124,0.2260654408863528,3.1453238211462207,0.06237025144836594,3.085570199182549e-05,5,540,4.056953410036315e-05
407,0.10228305721002566,0.49559850288422647,0.27354131115714037,0.12857712874860752,2.9313105439719047,0.978733325618717,3.085570199182549e-05,5,540,4.056953410036315e-05
409,0.4965165081728903,0.08610316867583932,0.101239461683267,0.31614086146800346,6.472018210375024,0.9169570594368448,3.085570199182549e-05,5,540,4.056953410036315e-05
416,0.03922210953650527,0.22511036111582347,0.53930203769986,0.19636549164781128,2.5360598471858187,0.946600051748695,3.085570199182549e-05,5,540,4.056953410036315e-05
421,0.3967976553383238,0.17114301636059506,0.17444467856772466,0.2576146497333567,5.847693689450359,0.5534478370771073,3.085570199182549e-05,5,540,4.056953410036315e-05
437,0.06148649351777572,0.31794149012394507,0.02017642647956274,0.6003955898787166,1.692359168446168,0.1559822810541961,3.085570199182549e-05,5,540,4.056953410036315e-05
439,0.1765137359946328,0.2234339877134641,0.5255939879534022,0.07445828833850102,2.6322250491810406,0.8413762912394362,3.085570199182549e-05,5,540,4.056953410036315e-05
442,0.41358784309738716,0.3226848638289591,0.09986751097634981,0.16385978209730398,1.2912220243781458,0.5927875058578608,3.085570199182549e-05,5,540,4.056953410036315e-05
445,0.49531717932658015,0.45660754070117304,0.03670297777760713,0.01137230219463981,7.882034599569864,0.27447316133484223,3.085570199182549e-05,5,540,4.056953410036315e-05
448,0.4971451115790632,0.31027346073472484,0.04715695074480254,0.14542447694140942,7.987746725486751,0.5836349593931306,3.085570199182549e-05,5,540,4.056953410036315e-05
458,0.10526990837960473,0.6735273034954949,0.16986946327390884,0.051333324850991464,7.630656226955898,0.7704413427004286,3.085570199182549e-05,5,539,4.064480225268293e-05
459,0.24075631266296077,0.2185572229893944,0.15910057892835824,0.3815858854192867,1.369646615486515,0.7420731078216708,3.085570199182549e-05,5,540,4.056953410036315e-05
460,0.07867003872726994,0.27567279440344,0.2509467733302399,0.3947103935390502,1.0925849927246334,0.8207839670551687,3.085570199182549e-05,5,540,4.056953410036315e-05
471,0.3238116091449854,0.14862283147854768,0.3487065186681081,0.17885904070835898,1.0432874045715468,0.3702545611119129,3.085570199182549e-05,5,540,4.056953410036315e-05
474,0.038702478198667976,0.3686405796906106,0.1593361728329578,0.4333207692777636,2.513109508265765,0.2633170219387676,3.085570199182549e-05,5,540,4.056953410036315e-05
475,0.28583026796526906,0.33764587457585504,0.2568886363327823,0.11963522112609364,1.0474716607537216,0.4674157038288218,3.085570199182549e-05,5,540,4.056953410036315e-05
486,0.27949372904882297,0.004143678079717712,0.669500752076682,0.046861840794777405,0.7932055092821078,0.6005954593481821,3.085570199182549e-05,5,540,4.056953410036315e-05
488,0.32704305980524095,0.5132217795338602,0.14321236125872489,0.016522799402174028,9.875859915115257,0.14824476850708201,3.085570199182549e-05,5,516,4.2456489174798644e-05
499,0.32434535667166503,0.06273753366890815,0.45073161965639774,0.1621854900030289,3.749079132087747,0.8459060866982865,3.085570199182549e-05,5,540,4.056953410036315e-05
527,0.7436118044410551,0.08049826496209701,0.122687557721486,0.05320237287536197,3.2767175356306097,0.5094232767657164,3.085570199182549e-05,5,540,4.056953410036315e-05
528,0.4422424413622949,0.09398340041784,0.42815645426905463,0.03561770395081053,8.646232180969767,0.7194846033503149,3.085570199182549e-05,5,526,4.1649331585924144e-05
530,0.4636492588222106,0.09091856410086795,0.27717447461002986,0.1682577024668916,8.275540010434208,0.45010348880463236,3.085570199182549e-05,5,532,4.1179602282323495e-05
533,0.545032247320031,0.19903512252056216,0.11791952445943363,0.1380131056999733,2.0997776776446297,0.4462604746987081,3.085570199182549e-05,5,540,4.056953410036315e-05
537,0.29652724775481587,0.338124346272466,0.12290313320386843,0.24244527276884983,6.275540909239408,0.40173858192608325,3.085570199182549e-05,5,540,4.056953410036315e-05
545,0.49978132834452366,0.18172558966484972,0.1894758733969141,0.12901720859371263,7.1646883195773,0.6794204273716348,3.085570199182549e-05,5,540,4.056953410036315e-05
550,0.40818914513371546,0.022967883071375532,0.5661017110257237,0.002741260769185153,5.388915039532403,0.5620693150785316,3.085570199182549e-05,5,540,4.056953410036315e-05
564,0.26611968488375365,0.5020596102177807,0.0951284381896557,0.13669226670880988,5.441012838011487,0.06527190116248083,3.085570199182549e-05,5,540,4.056953410036315e-05
565,0.23216036707721024,0.1703247451035456,0.41451288723789864,0.1830020005813456,1.1538830950626033,0.9603390347097973,3.085570199182549e-05,5,540,4.056953410036315e-05
573,0.2361261156883799,0.3325902041445456,0.383832564127577,0.047451116039497546,2.9022782723449767,0.9087072022499382,3.085570199182549e-05,5,540,4.056953410036315e-05
580,0.4084422447160061,0.4129628944561753,0.033140130861739656,0.1454547299660789,2.6538298159987628,0.2453377893132097,3.085570199182549e-05,5,540,4.056953410036315e-05
8,0.2916805762041065,0.2702122467216483,0.40419505112753357,0.03391212594671169,2.245050194569246,0.25941274724421204,3.085570199182549e-05,5,540,4.056953410036315e-05
7,0.0676197888413368,0.08942085442761154,0.8052448853480378,0.03771447138301395,0.17030679587323405,0.9532907720182526,3.085570199182549e-05,5,540,4.056953410036315e-05
593,0.31793200493685864,0.24564120314343313,0.22004167277040362,0.21638511914930453,5.7884704271961285,0.6370917722268954,3.085570199182549e-05,5,540,4.056953410036315e-05
56,0.22446831076800655,0.12356725074047599,0.4513133248325158,0.20065111365900157,3.9575365239592397,1.8819309454020527,0.0,5,534,0.0
59,0.05005016299378158,0.018864167013488285,0.6644843934685712,0.26660127652415877,7.120293936547572,3.8360169971787137,0.0,5,427,0.0
60,0.10091299589417181,0.26633425521311127,0.30431414323121264,0.32843860566150423,2.506297363739364,1.47783110026749,0.0,5,534,0.0
61,0.09724997757337189,0.2582336318693229,0.5415582636418266,0.10295812691547876,8.864778180886484,0.3836313536286262,0.0,5,403,0.0
62,0.7886110499434507,0.11610119798480538,0.07388129145129367,0.02140646062045021,5.779597395727288,4.424926375049757,0.0,5,453,0.0
64,0.04231825784446401,0.26426680964355265,0.23247315854582407,0.4609417739661593,7.741535544165059,0.5669643570834809,0.0,5,408,0.0
67,0.27980746612888635,0.44630722863361655,0.2281845704449024,0.045700734792594865,0.1933967332897879,2.7481127875684956,0.0,5,526,0.0
68,0.3715062323500765,0.39613563313205685,0.08550476868988982,0.14685336582797667,3.1729498818617117,3.396492019551091,0.0,5,481,0.0
69,0.31357417604301036,0.48073975779580513,0.04728678566344978,0.1583992804977348,0.7034647922216442,3.496809383230308,0.0,5,481,0.0
70,0.09074601024371007,0.23739350508607188,0.3679160919421289,0.3039443927280891,9.911875176552861,2.1159323934981824,0.0,5,279,0.0
72,0.5833751201584717,0.16640769724101362,0.03605549484907521,0.21416168775143943,7.792177321628464,2.892741420492311,0.0,5,526,0.0
73,0.45612908752340225,0.19385279705185196,0.3487945911046156,0.001223524320130112,2.2058121757827207,4.421359299761188,0.0,5,453,0.0
74,0.009225219783801605,0.48869631979945766,0.30667749555299867,0.1954009648637421,1.4545653588321994,3.927720022609533,0.0,5,481,0.0
75,0.22458209874897644,0.6989290705795241,0.05858654554895607,0.017902285122543445,6.855027857329114,4.780738389578615,0.0,5,453,0.0
77,0.23788960163442563,0.18374151368240674,0.1280463299397213,0.45032255474344635,2.7384509591224084,4.170311562779178,0.0,5,453,0.0
78,0.085421122641676,0.10345180048706151,0.27562710785060546,0.5354999690206571,0.9414535366079047,3.9934437221703463,0.0,5,481,0.0
79,0.0990490477362542,0.03351903045350059,0.5414324402581253,0.3259994815521199,2.4816670931839613,2.810103026911607,0.0,5,526,0.0
80,0.103572453290742,0.0033176727979670703,0.8697732278076626,0.023336646103628372,8.199475887908754,4.511361028838351,0.0,5,357,0.0
81,0.6258798321882283,0.1667423543382739,0.15729520821593146,0.05008260525756637,8.252432232212612,3.5865040189453645,0.0,5,481,0.0
82,0.29280474274862905,0.23676749145152637,0.2470904209426207,0.22333734485722376,3.5680314549115777,2.8172147781019334,0.0,5,526,0.0
83,0.019835636283821408,0.3253177250744583,0.33738988502322353,0.3174567536184968,2.8261855730186323,3.8588955127813183,0.0,5,481,0.0
84,0.6653990288980779,0.12500381487757994,0.10085558038245099,0.10874157584189129,1.732069758260345,1.2991127868735675,0.0,5,534,0.0
87,0.3376770054472407,0.17887549194858351,0.06309321575847211,0.4203542868457036,5.566785725942078,4.268826623483173,0.0,5,453,0.0
88,0.34808863286830555,0.07131987503227205,0.46492783264758103,0.11566365945184139,6.667196097630143,1.8088483260673516,0.0,5,534,0.0
89,0.05796476231792713,0.3922847553275469,0.3824272786992353,0.16732320365529071,9.121928327764982,0.5043079935300632,0.0,5,336,0.0
90,0.35834661753419433,0.130191284008486,0.3745028554796943,0.13695924297762543,1.093007038034406,3.8987877998196763,0.0,5,481,0.0
91,0.651925759064214,0.1543161437594824,0.09272628224211017,0.10103181493419341,7.919153514281647,1.7875608071034725,0.0,5,534,0.0
92,0.19755118113315562,0.09258215250249083,0.41087998380415536,0.298986682560198,1.4561396360085999,4.235042078468991,0.0,5,453,0.0
93,0.27966849719239517,0.4633403891344121,0.1010042276093831,0.15598688606380948,2.7387945758656396,4.292345706723261,0.0,5,453,0.0
94,0.519801684807585,0.16148223962056876,0.07342808264145465,0.2452879929303913,2.143844996832879,1.0860503689847438,0.0,5,534,0.0
95,0.20939971728503892,0.14420899944647603,0.5168175666007879,0.12957371666769696,3.199858702147058,3.4979003344717468,0.0,5,481,0.0
96,0.09387332064196013,0.012535003069403942,0.7159638701928962,0.17762780609573975,7.271425079453184,3.425405391578712,0.0,5,453,0.0
97,0.31361711055895386,0.16031557894978266,0.29591003022823953,0.230157280263024,3.1461384064189857,2.2570480582455206,0.0,5,526,0.0
99,0.2013700779289367,0.005120205757174428,0.7171838218667403,0.07632589444714838,6.7333515630943435,1.720455947987788,0.0,5,534,0.0
100,0.133672111247323,0.21943341922062842,0.045643632635181855,0.6012508368968666,3.96618140778921,4.663038825850563,0.0,5,453,0.0
101,0.012244907233341483,0.8340867392149984,0.048793478494286974,0.10487487505737308,9.00711005563592,1.4202010247862884,0.0,5,348,0.0
102,0.1310462991417363,0.452218701995724,0.14431241799193617,0.2724225808706034,6.541589068038184,4.020555000061282,0.0,5,453,0.0
103,0.4744487196039074,0.00964531063771302,0.41532066486108016,0.1005853048972994,1.4509738504285674,3.2406468812556777,0.0,5,481,0.0
104,0.1513754461788821,0.641603736287432,0.056842361450812104,0.1501784560828737,7.563935102046489,4.750392874500066,0.0,5,453,0.0
105,0.00845119996490128,0.6964792556192738,0.08750109970427007,0.20756844471155494,3.866117726075319,4.116540998659343,0.0,5,453,0.0
106,0.12090103106391598,0.29564750342694396,0.5716489653052785,0.01180250020386145,3.5026633514599057,3.3926731826671164,0.0,5,481,0.0
107,0.29667207449618305,0.02757265711331352,0.5530235193689288,0.12273174902157473,0.7641170864450042,4.46157169367588,0.0,5,453,0.0
108,0.1795234879959708,0.3889850462357015,0.33262127566744687,0.09887019010088094,7.731186070555759,1.908801730584106,0.0,5,521,0.0
109,0.1793642441258057,0.31044689737986675,0.42601790204607787,0.08417095644824972,4.933745785313245,3.816772228569646,0.0,5,481,0.0
111,0.4866809987913732,0.11648822907701133,0.23396742053340883,0.1628633515982066,1.4545319632332965,3.444375978996809,0.0,5,481,0.0
112,0.11037144071772581,0.4218817118645683,0.21331190095374652,0.2544349464639595,5.015716582727486,3.1016308059448723,0.0,5,481,0.0
113,0.042142292325750515,0.36122116859059,0.34564804209513494,0.25098849698852455,3.9270278523467903,3.3362924230465674,0.0,5,481,0.0
114,0.10249481400580479,0.0535909534590246,0.7603638977897194,0.08355033474545119,2.6992489544112974,4.529881314281702,0.0,5,453,0.0
115,0.5782490324163813,0.20255878008520073,0.01313144418584834,0.20606074331256985,2.728053236354345,4.147441755155278,0.0,5,453,0.0
118,0.006624800464121614,0.15462982102736605,0.7483768372258239,0.09036854128268848,6.019100670190491,4.745646891126708,0.0,5,453,0.0
119,0.019587778751024024,0.05563472725203462,0.7237963949586605,0.2009810990382808,8.161371217591858,0.05787704118300652,0.0,5,142,0.0
120,0.13599162596971737,0.011911367858547604,0.24002709849510273,0.6120699076766323,4.937749695689212,2.949758379390184,0.0,5,526,0.0
122,0.048245001586800555,0.29167158038236973,0.17763111822447403,0.4824522998063557,2.5300933188555574,2.6741126295930258,0.0,5,526,0.0
123,0.4271775319348096,0.31311217127917,0.1452598610042651,0.11445043578175533,3.318435780698117,2.023123390193327,0.0,5,526,0.0
124,0.12422352341142993,0.03045152936043294,0.2520459586172164,0.5932789886109208,4.32598982063284,4.263568955559646,0.0,5,453,0.0
127,0.2062761413221203,0.300279150369835,0.11515269078779382,0.37829201752025093,3.35963879949734,2.592121773776492,0.0,5,526,0.0
128,0.06448535549265577,0.5762777882421485,0.09168581696629327,0.2675510392989024,9.874113396757117,1.9893100573097056,0.0,5,322,0.0
130,0.011367882860296328,0.6831291347400992,0.23738970217007,0.0681132802295345,2.715560299073868,2.3303208342875754,0.0,5,526,0.0
131,0.41380303630864546,0.01050436912917022,0.05928393207873234,0.516408662483452,2.3214824779043477,1.4427949060912493,0.0,5,534,0.0
132,0.15047942696774833,0.09319961820918062,0.0846620103148241,0.6716589445082469,9.620788229389323,1.9222861788365786,0.0,5,361,0.0
133,0.08886029125691841,0.4686159888957318,0.19077820025520137,0.2517455195921484,2.7753086201392128,3.1160862714225814,0.0,5,481,0.0
134,0.0179998540466857,0.7702290425538865,0.16749447296932274,0.044276630430105116,9.839746323041652,4.993114821905358,0.0,5,309,0.0
135,0.49600376644827276,0.2551832693840513,0.18641126616936113,0.062401697998314916,0.2731513965371557,2.4869000525610425,0.0,5,526,0.0
136,0.2142606902401272,0.3963419273786042,0.1966439403653902,0.19275344201587855,8.170123114661388,1.9373206792979665,0.0,5,518,0.0
137,0.011150741519883147,0.05061620431445048,0.8240074000072526,0.11422565415841386,6.853626986542204,2.995382640667486,0.0,5,375,0.0
138,0.07639967559100684,0.5932835903548135,0.28973388200472056,0.04058285204945906,8.46373603112071,2.9891843869046415,0.0,5,479,0.0
139,0.15500969607397797,0.08718310681177181,0.5373431191800132,0.22046407793423703,3.5024958787191665,2.9926974197669027,0.0,5,526,0.0
140,0.3440944465455988,0.2508138059366635,0.34595247045641986,0.05913927706131793,3.0847752874725076,4.579251086775036,0.0,5,453,0.0
141,0.061358317389689984,0.2200317531457585,0.5356080051610953,0.18300192430345613,9.368624059569262,3.033433924171537,0.0,5,249,0.0
142,0.2032293588634811,0.15853368345726884,0.1651063655318194,0.4731305921474307,9.85555822125174,0.18038101223711633,0.0,5,416,0.0
143,0.4135797359517246,0.08488499705775769,0.10100339872099097,0.40053186826952664,8.436961202112485,2.886713427795811,0.0,5,502,0.0
144,0.10074074144169917,0.1976775067130265,0.13107615651544108,0.5705055953298332,0.014159770493873403,1.9727050832995308,0.0,5,534,0.0
146,0.18577335308330317,0.671927949295423,0.14023746695216513,0.002061230669108822,5.29487945476776,4.790539229746992,0.0,5,453,0.0
147,0.40677324277135635,0.0680261821013851,0.5067076913853067,0.01849288374195187,5.219727080441538,1.2605433051851573,0.0,5,534,0.0
148,0.17568920886533587,0.03346869815451797,0.6455394008854832,0.14530269209466284,5.045494486881729,1.8574651045389912,0.0,5,534,0.0
150,0.06767504370242461,0.16367882525194397,0.6914770374650026,0.07716909358062904,2.09328836198536,1.2645528395859889,0.0,5,534,0.0
151,0.16183594939983106,0.11383181518169336,0.6787374884064777,0.045594747011997734,5.442631157171439,4.300108860407753,0.0,5,453,0.0
152,0.7343363771418964,0.12751783186777146,0.027905441650680884,0.11024034933965113,0.4593354242455394,4.237120142758528,0.0,5,453,0.0
153,0.022238359187143213,0.0031233829442148314,0.24615687722850307,0.7284813806401389,2.3953729273893156,4.843765288949578,0.0,5,453,0.0
155,0.15734419983153297,0.33659798761207754,0.1587354696872271,0.34732234286916247,0.8969739274581034,4.056464463460632,0.0,5,453,0.0
157,0.1640277085879217,0.5333771348613934,0.21377172749170625,0.08882342905897869,7.313408141452726,2.4853885858111795,0.0,5,526,0.0
158,0.26254822090273944,0.14364866495537684,0.04582356128988473,0.5479795528519988,9.215116751521544,2.9603890685017875,0.0,5,453,0.0
159,0.2230158438025711,0.10918998883757887,0.4399588350564651,0.22783533230338499,1.3078703827182925,1.4555615978972276,0.0,5,534,0.0
161,0.008202330843325747,0.7833669394134433,0.11551537771522936,0.09291535202800158,0.6820434373443052,3.094633100411092,0.0,5,481,0.0
162,0.054724655376797514,0.4202981097887247,0.23821554804481626,0.2867616867896613,1.5772332541680667,3.6025973636588566,0.0,5,481,0.0
163,0.3734188597437882,0.17705860877643195,0.37652589072504467,0.07299664075473515,1.0365491385898418,1.6563420722420563,0.0,5,534,0.0
165,0.24548785337623963,0.6184373872944438,0.09401551878006006,0.04205924054925669,7.812072012485674,4.225864471143803,0.0,5,453,0.0
166,0.31440959192601353,0.42455120707532595,0.12369823764400505,0.13734096335465548,6.38204530445477,3.234715379011241,0.0,5,481,0.0
167,0.27465522140916704,0.43036855415426534,0.2648482391440074,0.0301279852925602,2.536598356872768,3.675212746318998,0.0,5,481,0.0
168,0.0240055740172928,0.22520574635897475,0.5590153745858993,0.19177330503783308,7.009059527087449,1.3630782144135885,0.0,5,470,0.0
