trade_id,exit_bar_index,exit_date,exit_ret
159,6,2021-03-16,0.2980550296676774
160,6,2021-03-16,0.2284304386574447
161,6,2021-03-17,0.3772612167403113
162,6,2021-03-17,0.1820103529843622
163,5,2021-03-16,0.5273845489091891
164,6,2021-03-17,0.7867888025058656
165,6,2021-03-20,0.4133313092199218
166,6,2021-03-20,0.3923915791651897
167,6,2021-03-22,0.1977715200156253
168,6,2021-03-22,1.062422788508246
169,6,2021-03-22,0.4803768426590613
170,6,2021-03-23,0.5515189344060984
171,4,2021-03-22,0.1318984518912473
172,6,2021-03-26,0.9187018121599146
173,5,2021-03-25,0.2697751204507304
174,6,2021-03-26,0.3167811184508913
175,6,2021-03-26,0.524256434926178
176,6,2021-03-30,0.6220198367677268
177,6,2021-03-30,0.5652594972657605
178,6,2021-03-30,0.4177352910897223
179,6,2021-03-30,0.6674147665543266
180,6,2021-03-30,0.9295025959885292
181,6,2021-03-31,0.5394521341780354
182,6,2021-03-31,0.2459417899536486
183,6,2021-03-31,0.490510586892285
184,6,2021-03-31,0.3672204520064499
185,6,2021-03-31,0.387207968309434
186,6,2021-03-31,0.4944415612713972
187,6,2021-04-02,0.163125870264827
188,6,2021-04-03,0.1210691919992728
189,6,2021-04-03,0.0600316222548489
190,6,2021-04-03,0.9792858781456196
191,6,2021-04-03,0.4570083529104258
192,6,2021-04-05,0.5488795217684048
193,6,2021-04-07,0.4365760237727758
194,6,2021-04-07,0.0059368259191887
195,6,2021-04-09,0.5885432820674927
196,6,2021-04-09,0.363486353554256
197,6,2021-04-11,0.2653482555951254
198,6,2021-04-13,0.698701505089403
199,6,2021-04-13,0.4524799075137939
200,6,2021-04-13,0.3063308818681067
201,5,2021-04-13,0.1769504666646995
202,6,2021-04-17,0.3789370720828331
203,6,2021-04-17,0.2986556619189173
204,6,2021-04-18,0.493607190908411
205,6,2021-04-18,0.4353779447115324
206,6,2021-04-19,0.5619170695124933
207,6,2021-04-19,0.6429190706871164
208,5,2021-04-18,0.0782653835319941
209,4,2021-04-17,0.2094208016525445
210,6,2021-04-19,0.6149041556685044
211,3,2021-04-17,1.338545271364295
212,6,2021-04-20,0.2749483864016533
213,5,2021-04-23,0.1946330493550434
214,6,2021-04-29,1.3332983383251311
215,6,2021-04-29,0.2715033516205141
216,6,2021-04-30,0.742112573588142
217,6,2021-04-30,0.3620306700769569
218,6,2021-04-30,0.4329872703150785
219,6,2021-04-30,0.7708424986325133
220,6,2021-04-30,0.2932686775179327
221,6,2021-04-30,0.3085743900942435
222,6,2021-04-30,0.4691932035924142
223,6,2021-04-30,0.3438214087291018
224,6,2021-04-30,0.505178088326248
225,6,2021-04-30,0.3175435300795688
226,6,2021-04-30,0.246902285645076
227,6,2021-04-30,0.3700647041148808
228,6,2021-05-01,0.4171947977379209
229,6,2021-05-01,0.3406552177253703
230,6,2021-05-01,0.3406796288072584
231,6,2021-05-02,0.6856097714937606
232,3,2021-05-01,0.3527495542050176
233,6,2021-05-05,0.5572910064351602
234,6,2021-05-06,0.7205896738564246
235,6,2021-05-06,0.4625293067596292
236,6,2021-05-09,0.3934303821927138
237,6,2021-05-10,0.1735014435938866
238,6,2021-05-12,-0.1013810976035533
239,5,2021-05-12,-0.0239022920225238
240,4,2021-05-12,-0.0071939445772684
241,6,2021-05-17,0.6161061990907395
242,6,2021-05-18,0.180645182922857
243,6,2021-05-18,0.2354557119892524
244,4,2021-05-19,-0.1776185804825757
245,4,2021-05-23,0.1736701145789398
246,6,2021-05-26,0.2467992867648354
247,6,2021-05-28,0.1543035121381635
248,6,2021-05-29,0.6511488627478645
249,6,2021-05-29,0.1905983730029139
250,6,2021-05-29,0.034146922342404
251,6,2021-05-29,0.1476994292053861
252,6,2021-05-29,0.1088622895494395
253,6,2021-05-29,0.1322435480769419
254,6,2021-05-29,0.1967117944275993
255,6,2021-05-29,0.0569102223700703
256,6,2021-05-29,0.3024359700183656
257,6,2021-05-29,0.1403976395848123
258,6,2021-05-29,0.0497487238696967
259,6,2021-06-05,0.298632498664239
260,6,2021-07-07,1.349488600119396
261,6,2021-07-10,0.7737453677031552
262,6,2021-07-11,1.3487204656843486
263,5,2021-07-17,0.0700176626183664
264,5,2021-07-17,0.0524069568159759
265,6,2021-07-25,1.5773007210518877
266,6,2021-07-28,0.1883222382450275
267,3,2021-07-26,0.8603740182204462
268,6,2021-08-07,0.2577419501036426
269,5,2021-08-10,0.1641949185395668
270,6,2021-08-13,0.7070645375356945
271,6,2021-08-14,0.4067807373277849
272,6,2021-08-14,0.7509931805861223
273,5,2021-08-17,0.2912832500510114
274,6,2021-08-18,0.5244409271382691
275,6,2021-08-18,0.7650715136907531
276,6,2021-08-19,0.9361651124768402
277,6,2021-08-20,0.9916369162285285
278,5,2021-08-24,0.3941043490227414
279,6,2021-08-30,1.012710748996918
280,6,2021-08-31,0.5077332486748791
281,6,2021-09-01,0.7449842068849484
282,6,2021-09-01,0.4782200342531049
283,6,2021-09-03,0.2400872246924248
284,6,2021-09-04,0.3379730786730011
285,6,2021-09-06,0.5926694308074512
286,6,2021-09-06,0.5152581529813416
287,4,2021-09-05,0.325865314105924
288,6,2021-09-11,0.2590045041450441
289,6,2021-09-13,0.1467250856258306
290,6,2021-09-13,0.651838520339443
291,4,2021-09-17,0.12940590601262
292,6,2021-09-20,0.1761542496940373
293,6,2021-09-20,1.0245667392222375
294,6,2021-09-26,0.2128761572923172
295,6,2021-10-04,0.9427544258191872
296,6,2021-10-04,0.486322440274443
297,6,2021-10-05,0.3094277451246381
298,6,2021-10-21,0.1788067830959545
299,6,2021-10-30,0.2384987919976438
300,6,2021-11-01,1.5398574480826848
301,5,2021-10-31,2.546422554114766
302,6,2021-11-02,0.3077631358941934
303,6,2021-11-05,0.4103683173530166
304,6,2021-11-09,0.6344590451163652
305,6,2021-11-11,0.9541069552119932
306,6,2021-11-20,0.4846204599815977
307,6,2021-11-21,0.9504341657191882
308,6,2021-11-22,2.3996541125648214
309,5,2021-11-21,0.1253305142355736
310,6,2021-11-24,0.4724476175869738
311,6,2021-11-25,0.3791897585476871
312,5,2021-11-26,0.7174530650464708
313,6,2021-11-28,0.8205615808137223
314,6,2021-11-28,0.5475568920447347
315,6,2021-11-28,0.2501087234117203
316,6,2021-12-02,0.5282815993925354
317,6,2021-12-03,0.3438582850090883
318,6,2022-03-25,0.3391547619209016
319,6,2022-03-26,0.1283186039624928
320,6,2022-04-02,0.6713389704342603
321,6,2022-04-06,0.1731379396806824
322,4,2022-04-05,0.2508778998674543
323,6,2022-07-20,0.7444160689927819
324,6,2022-07-31,0.4778632904398769
325,6,2023-01-11,0.4055993058699985
326,6,2023-01-26,1.3423064057992442
327,6,2023-02-06,0.2863549754197145
328,6,2023-02-08,0.2250581789337113
329,6,2023-02-20,0.2312149718596572
330,6,2023-02-24,0.6813172598115547
331,5,2023-02-25,0.1682027915535484
332,5,2023-03-03,0.1031336376959475
333,6,2023-03-16,0.325982869597373
334,6,2023-03-17,0.7467834573591265
335,6,2023-03-17,0.3327680453400414
336,4,2023-10-21,0.2777580508622534
337,4,2023-10-25,0.3145414370904664
338,5,2023-10-27,0.2645948760385175
339,6,2023-10-31,1.1734971518125366
340,4,2023-10-31,0.0516853437045443
341,6,2023-11-03,0.9030188717584492
342,6,2023-11-04,1.5844876226060784
343,6,2023-11-08,1.3787767057155436
344,5,2023-11-11,-0.0469872769223902
345,4,2023-11-11,0.2575757325208072
346,6,2023-11-29,0.5675675383353778
347,6,2023-12-05,2.1372752877869687
348,5,2023-12-05,0.9230768369723892
349,4,2023-12-07,0.3398996816217099
350,6,2023-12-15,0.7281731515273806
351,6,2023-12-17,0.0553394665191098
352,6,2023-12-19,0.2567861660282609
353,6,2023-12-28,0.3577033496183288
354,6,2024-02-20,0.7931398524405717
355,6,2024-02-20,0.6863623738906652
356,6,2024-02-23,0.448329984499684
357,6,2024-02-24,0.620756554061451
358,6,2024-03-02,0.4916310832235504
359,6,2024-03-04,0.3271726990826384
360,5,2024-03-05,0.5128875162940452
361,6,2024-03-10,0.4713415953204503
362,4,2024-03-10,0.0996904900527944
363,6,2024-03-28,0.3439110592839343
364,6,2024-04-03,0.0525763638825322
365,6,2024-04-03,0.1754383945169011
366,6,2024-04-09,0.3412293917976885
367,6,2024-04-11,0.1492106409475468
368,6,2024-07-29,0.2655023326201877
369,6,2024-10-01,0.6309460170984382
370,6,2024-10-15,0.8544417162078088
371,6,2024-11-02,0.1504802844845343
372,6,2024-11-09,0.3483048225183962
373,6,2024-11-15,0.5178418715703137
374,6,2024-11-21,0.3741425043952242
375,6,2024-11-25,0.1769294101586731
376,6,2024-11-26,0.268215834590167
377,6,2024-11-26,0.3477490690211786
378,6,2024-11-26,0.2365953028715008
379,6,2024-12-01,0.0910549974396175
380,6,2024-12-05,0.5548802826301187
381,6,2024-12-11,0.1972904507007993
382,6,2024-12-11,0.5701631605484032
383,6,2024-12-16,1.065198135759278
384,6,2024-12-20,0.5019510781894818
