date,open,high,low,close,volume
,EOS-USD,EOS-USD,EOS-USD,EOS-USD,EOS-USD
2020-01-01,2.579904079437256,2.631364107131958,2.572972059249878,2.597235918045044,1430406509
2020-01-02,2.5977671146392822,2.6077940464019775,2.448223114013672,2.4623770713806152,1572601949
2020-01-03,2.4689829349517822,2.658808946609497,2.447690963745117,2.6376609802246094,2170632578
2020-01-04,2.6372458934783936,2.6727139949798584,2.622636079788208,2.6678409576416016,1568801391
2020-01-05,2.6663520336151123,2.7827610969543457,2.666032075881958,2.7016310691833496,1993836540
2020-01-06,2.7032508850097656,2.8593590259552,2.69874906539917,2.85638689994812,2350209737
2020-01-07,2.8546769618988037,2.8771979808807373,2.7835910320281982,2.8534419536590576,2436150896
2020-01-08,2.853843927383423,2.93454909324646,2.7504050731658936,2.7893788814544678,2680039142
2020-01-09,2.7888669967651367,2.7973520755767822,2.713531017303467,2.763669967651367,1870288711
2020-01-10,2.764777898788452,2.973120927810669,2.6744489669799805,2.967971086502075,2700372562
2020-01-11,2.96669602394104,3.10760498046875,2.941593885421753,2.9887149333953857,2568512720
2020-01-12,2.9929890632629395,3.2108640670776367,2.9538519382476807,3.1917929649353027,2568583191
2020-01-13,3.1922030448913574,3.2025411128997803,3.066520929336548,3.1103100776672363,2064806455
2020-01-14,3.10959792137146,3.9846880435943604,3.1085660457611084,3.8306539058685303,5879519788
2020-01-15,3.817768096923828,3.912769079208374,3.610116958618164,3.7693519592285156,5464624786
2020-01-16,3.7717769145965576,3.883786916732788,3.561937093734741,3.8320438861846924,4318641349
2020-01-17,3.83463191986084,4.0547709465026855,3.7699649333953857,3.9230129718780518,5243775637
2020-01-18,3.9189140796661377,3.9915220737457275,3.7516419887542725,3.8173060417175293,4128192850
2020-01-19,3.8182549476623535,3.9161899089813232,3.4893319606781006,3.615389108657837,3788848657
2020-01-20,3.6142449378967285,3.6808040142059326,3.5030369758605957,3.610590934753418,2591073497
2020-01-21,3.6134579181671143,3.6760010719299316,3.5670230388641357,3.663300037384033,2203424938
2020-01-22,3.6629819869995117,3.7217929363250732,3.607593059539795,3.650599956512451,2301041589
2020-01-23,3.653770923614502,3.6541800498962402,3.5068740844726562,3.574521064758301,2743868030
2020-01-24,3.5745160579681396,3.699326992034912,3.38191294670105,3.6426329612731934,3096790654
2020-01-25,3.643683910369873,3.645143985748291,3.5162270069122314,3.530184030532837,2049669643
2020-01-26,3.5227138996124268,3.6664669513702393,3.4605319499969482,3.6502859592437744,2433244477
2020-01-27,3.6494579315185547,4.041489124298096,3.6494579315185547,3.9639010429382324,3757546389
2020-01-28,3.9628560543060303,4.09777307510376,3.8989570140838623,4.050940990447998,3925809248
2020-01-29,4.050253868103027,4.110279083251953,3.978732109069824,3.978732109069824,3423336508
2020-01-30,3.972188949584961,4.390858173370361,3.907205104827881,4.3394269943237305,4566252853
2020-01-31,4.335205078125,4.364131927490234,4.038608074188232,4.1386871337890625,3713840781
2020-02-01,4.145497798919678,4.251646995544434,4.09476900100708,4.158605098724365,2870748186
2020-02-02,4.157361030578613,4.337776184082031,4.071311950683594,4.222658157348633,3141767219
2020-02-03,4.218935966491699,4.3496599197387695,4.164377212524414,4.202330112457275,2957930221
2020-02-04,4.198115825653076,4.266963005065918,4.084074020385742,4.246142864227295,2817365160
2020-02-05,4.242376804351807,4.570115089416504,4.201183795928955,4.515810012817383,3717109097
2020-02-06,4.519347190856934,4.644489765167236,4.456169128417969,4.584068775177002,3884292053
2020-02-07,4.588418006896973,4.673019886016846,4.535956859588623,4.601563930511475,3516464246
2020-02-08,4.5998969078063965,4.815506935119629,4.475214958190918,4.761520862579346,3764687324
2020-02-09,4.7582268714904785,5.0199408531188965,4.755171775817871,5.006862163543701,4150853948
2020-02-10,5.011496067047119,5.036585807800293,4.755727767944336,4.906777858734131,4404077766
2020-02-11,4.906363010406494,5.260517120361328,4.802539825439453,5.245845794677734,4171252311
2020-02-12,5.242848873138428,5.450212001800537,5.235404968261719,5.351983070373535,4791365422
2020-02-13,5.350165843963623,5.475570201873779,5.196499824523926,5.3415751457214355,5319788862
2020-02-14,5.343264102935791,5.41408109664917,5.273114204406738,5.361947059631348,4314508085
2020-02-15,5.364409923553467,5.380187034606934,4.576838970184326,4.743117809295654,6181721911
2020-02-16,4.758717060089111,4.864755153656006,4.126864910125732,4.41225004196167,6654827622
2020-02-17,4.414339065551758,4.417191028594971,4.0748372077941895,4.346360206604004,5966492019
2020-02-18,4.3480119705200195,4.619685173034668,4.2758870124816895,4.587672233581543,4331753935
2020-02-19,4.589433193206787,4.605701923370361,3.8300869464874268,4.009204864501953,4545428120
2020-02-20,4.003870964050293,4.063365936279297,3.8911259174346924,4.008197784423828,5117887501
2020-02-21,4.006063938140869,4.167025089263916,3.9699389934539795,4.074947834014893,3916164204
2020-02-22,4.078248023986816,4.1516218185424805,4.015330791473389,4.122130870819092,3072139786
2020-02-23,4.120224952697754,4.381964206695557,4.101405143737793,4.381964206695557,3836639709
2020-02-24,4.380602836608887,4.3822150230407715,3.9597649574279785,4.135196208953857,4617269624
2020-02-25,4.129439830780029,4.21308708190918,4.013716220855713,4.089097023010254,5062981932
2020-02-26,4.082626819610596,4.103400230407715,3.440103054046631,3.5451478958129883,6188176978
2020-02-27,3.5555450916290283,3.711297035217285,3.425581932067871,3.602102041244507,4632917657
2020-02-28,3.601341962814331,3.6762940883636475,3.4078330993652344,3.5086119174957275,4294743274
2020-02-29,3.5133440494537354,3.6506850719451904,3.5097310543060303,3.5425848960876465,3457926541
